gene_id,T2_R2,T2_R3,T2_R4,T7_R1,T7_R2,T7_R4
XM_053610755.1,667,734,553,405,520,609
XM_053610756.1,839,978,870,652,846,858
XM_053610757.1,1752,1376,1114,1929,1443,1309
XM_053610758.1,19,53,33,16,4,8
XM_053610759.1,22,14,12,647,494,750
XM_053610760.1,7,12,1,0,0,0
XM_053610761.1,52,122,46,915,74,317
XM_053610762.1,512,486,579,206,245,297
XM_053610763.1,0,0,0,0,0,0
XM_053610764.1,0,0,0,0,0,0
XM_053610765.1,0,0,0,0,0,0
XM_053610766.1,0,0,0,0,0,0
XM_053610767.1,0,0,0,0,0,0
XM_053610768.1,0,0,0,0,0,0
XM_053610769.1,0,2,3,0,3,3
XM_053610770.1,0,0,0,0,0,0
XM_053610771.1,233,259,134,312,271,297
XM_053610772.1,57,71,60,94,45,74
XM_053610773.1,67,69,54,89,63,72
XM_053610774.1,124,132,53,109,96,132
XM_053610775.1,103,171,91,44,13,34
XM_053610776.1,95,44,38,31,68,13
XM_053610777.1,1,3,8,1,4,2
XM_053610778.1,8,14,60,3,31,9
XM_053610779.1,0,0,0,0,0,0
XM_053610780.1,257,268,251,114,229,191
XM_053610781.1,1,5,0,2,0,0
XM_053610782.1,11,34,13,40,9,45
XM_053610783.1,0,0,0,0,0,0
XM_053610784.1,1,1,0,1,0,4
XM_053610785.1,0,0,0,0,0,0
XM_053610786.1,0,0,0,0,0,0
XM_053610787.1,0,0,0,0,0,0
XM_053610788.1,16,14,21,11,16,8
XM_053610789.1,14,11,27,6,13,13
XM_053610790.1,30,95,277,146,23,138
XM_053610791.1,0,2,2,0,1,1
XM_053610792.1,43,46,24,16,15,14
XM_053610793.1,5,2,1,0,3,1
XM_053610794.1,0,7,2,0,0,1
XM_053610795.1,2,5,3,0,0,0
XM_053610796.1,2,2,2,0,0,2
XM_053610797.1,13,21,16,2,1,3
XM_053610798.1,81,122,144,37,46,38
XM_053610799.1,0,2,1,0,0,0
XM_053610800.1,9,8,58,1,21,0
XM_053610801.1,9,1,0,6,0,0
XM_053610802.1,0,0,0,0,0,0
XM_053610803.1,0,0,0,0,0,0
XM_053610804.1,57,53,22,0,6,10
XM_053610805.1,0,0,0,0,0,0
XM_053610806.1,145,106,86,78,79,119
XM_053610807.1,30,17,10,3,7,6
XM_053610808.1,28,27,3,391,511,618
XM_053610809.1,638,415,339,234,190,242
XM_053610810.1,1474,1001,560,700,687,579
XM_053610811.1,27,36,34,24,23,22
XM_053610812.1,35,49,36,13,21,12
XM_053610813.1,0,0,0,0,0,0
XM_053610814.1,0,5,1,1,0,3
XM_053610815.1,1,1,4,6,17,1
XM_053610816.1,274,366,499,176,112,146
XM_053610817.1,18,23,17,5,5,8
XM_053610818.1,78,66,26,29,21,24
XM_053610819.1,131,117,79,46,46,42
XM_053610820.1,4,1,0,0,1,0
XM_053610821.1,0,0,0,0,0,0
XM_053610822.1,933,897,757,506,529,344
XM_053610823.1,6,10,8,0,2,1
XM_053610824.1,74,66,29,13,8,12
XM_053610825.1,12,13,2,5,4,1
XM_053610826.1,31,39,33,5,5,12
XM_053610827.1,6,21,4,3,0,1
XM_053610828.1,0,0,0,0,0,0
XM_053610829.1,5,4,3,0,0,3
XM_053610830.1,14,10,5,8,1,3
XM_053610831.1,34,55,30,4,17,11
XM_053610832.1,96,122,104,158,176,154
XM_053610833.1,148,193,198,175,254,197
XM_053610834.1,482,450,297,125,134,89
XM_053610835.1,120,105,51,38,31,38
XM_053610836.1,382,325,345,474,334,500
XM_053610837.1,27,42,37,360,135,202
XM_053610838.1,46,132,122,931,642,856
XM_053610839.1,4,7,4,0,0,0
XM_053610840.1,2,2,4,0,0,1
XM_053610841.1,0,0,0,0,0,0
XM_053610842.1,1,0,0,0,0,0
XM_053610843.1,0,0,0,0,0,2
XM_053610844.1,82,112,51,12,24,7
XM_053610845.1,468,456,360,213,194,203
XM_053610846.1,1129,1667,2583,4118,2066,1923
XM_053610847.1,0,0,0,0,0,0
XM_053610848.1,0,0,0,0,0,0
XM_053610849.1,20,70,18,9,4,23
XM_053610850.1,11,26,5,16,7,6
XM_053610851.1,0,0,0,0,0,0
XM_053610852.1,0,0,0,0,0,0
XM_053610853.1,0,0,0,0,0,0
XM_053610854.1,109,119,55,33,39,45
XM_053610855.1,248,238,62,120,117,75
XM_053610856.1,0,0,0,0,0,0
XM_053610857.1,133,130,151,21,37,51
XM_053610858.1,0,0,0,0,0,0
XM_053610859.1,0,0,0,0,0,0
XM_053610860.1,0,0,0,0,0,0
XM_053610861.1,0,0,0,0,5,1
XM_053610862.1,0,0,0,0,0,0
XM_053610863.1,0,0,0,0,0,0
XM_053610864.1,0,0,0,0,0,0
XM_053610865.1,0,0,0,0,0,0
XM_053610866.1,0,0,0,0,0,0
XM_053610867.1,0,0,0,0,0,0
XM_053610868.1,29,18,22,20,15,9
XM_053610869.1,0,0,0,1,0,0
XM_053610870.1,335,369,187,197,60,131
XM_053610871.1,0,0,0,0,0,0
XM_053610872.1,83,98,90,145,196,231
XM_053610873.1,39,27,38,31,41,29
XM_053610874.1,36,57,28,158,168,165
XM_053610875.1,2,7,4,9,6,2
XM_053610876.1,333,305,318,340,322,305
XM_053610877.1,5,1,4,8,4,3
XM_053610878.1,12,7,10,25,13,33
XM_053610879.1,127,97,58,531,382,593
XM_053610880.1,15,8,13,4,4,3
XM_053610881.1,649,733,336,165,132,176
XM_053610882.1,1,4,3,1,0,0
XM_053610883.1,13,30,7,4,2,2
XM_053610884.1,21,25,15,13,15,8
XM_053610885.1,36,54,24,28,36,44
XM_053610886.1,0,0,0,0,0,0
XM_053610887.1,3,2,2,0,2,5
XM_053610888.1,0,0,0,0,0,0
XM_053610889.1,0,0,0,0,0,0
XM_053610890.1,1102,1301,1043,341,205,217
XM_053610891.1,345,420,239,271,186,297
XM_053610892.1,0,1,0,0,0,1
XM_053610893.1,7,3,7,1,0,1
XM_053610894.1,0,0,0,0,0,0
XM_053610895.1,4,7,2,5,5,4
XM_053610896.1,11,11,18,15,15,11
XM_053610897.1,0,0,0,0,0,0
XM_053610898.1,2,6,2,3,3,7
XM_053610899.1,0,1,1,1,2,0
XM_053610900.1,0,1,0,8,4,7
XM_053610901.1,329,231,220,208,250,250
XM_053610902.1,0,0,0,0,0,0
XM_053610903.1,769,647,665,2633,2488,2896
XM_053610904.1,10,4,5,3,2,1
XM_053610905.1,37,29,22,11,23,15
XM_053610906.1,490,523,405,350,365,408
XM_053610907.1,186,192,172,140,153,164
XM_053610908.1,0,0,0,0,0,0
XM_053610909.1,0,0,3,0,0,0
XM_053610910.1,1,0,0,0,0,0
XM_053610911.1,0,0,0,0,0,0
XM_053610912.1,191,261,72,155,246,179
XM_053610913.1,203,268,225,192,227,248
XM_053610914.1,3,0,0,0,0,1
XM_053610915.1,214,197,180,124,112,128
XM_053610916.1,2,3,3,4,4,1
XM_053610917.1,1051,841,986,153,232,165
XM_053610918.1,6,4,2,0,2,0
XM_053610919.1,0,0,0,0,0,0
XM_053610920.1,4,1,3,0,1,3
XM_053610921.1,0,0,0,0,0,0
XM_053610922.1,0,0,0,0,0,0
XM_053610923.1,0,0,0,0,0,0
XM_053610924.1,0,0,0,0,0,0
XM_053610925.1,293,463,615,201,156,183
XM_053610926.1,0,0,0,0,0,0
XM_053610927.1,194,213,136,35,30,28
XM_053610928.1,16,47,14,12,8,16
XM_053610929.1,72,66,57,10,7,7
XM_053610930.1,229,158,118,73,102,75
XM_053610931.1,257,209,191,168,194,170
XM_053610932.1,0,0,0,0,0,0
XM_053610933.1,209,205,300,193,126,305
XM_053610934.1,11,16,14,18,34,16
XM_053610935.1,15,27,12,8,4,7
XM_053610936.1,2,5,9,2,22,30
XM_053610937.1,28,28,35,76,90,78
XM_053610938.1,40,38,12,33,46,17
XM_053610939.1,6,3,0,1,1,0
XM_053610940.1,0,0,0,0,0,0
XM_053610941.1,66,78,60,2,16,14
XM_053610942.1,121,136,102,855,692,1106
XM_053610943.1,39,54,20,29,30,16
XM_053610944.1,136,130,117,141,18,39
XM_053610945.1,1,0,1,0,0,0
XM_053610946.1,13,26,9,5,6,9
XM_053610947.1,138,122,61,94,71,59
XM_053610948.1,189,186,167,79,96,101
XM_053610949.1,500,472,651,327,128,249
XM_053610950.1,35,50,55,28,46,44
XM_053610951.1,16,21,13,14,32,19
XM_053610952.1,17,18,62,1,11,9
XM_053610953.1,4,7,7,1,0,1
XM_053610954.1,2,5,10,2,2,0
XM_053610955.1,18,27,26,89,102,103
XM_053610956.1,44,56,24,25,2,15
XM_053610957.1,120,122,133,84,113,87
XM_053610958.1,1,9,4,5,0,0
XM_053610959.1,69,92,63,21,15,23
XM_053610960.1,178,270,124,55,60,69
XM_053610961.1,1159,974,1501,420,471,550
XM_053610962.1,81,122,35,20,5,31
XM_053610963.1,0,0,0,1,0,1
XM_053610964.1,0,0,0,0,0,0
XM_053610965.1,7,3,4,0,1,2
XM_053610966.1,26,34,23,9,7,2
XM_053610967.1,16,12,2,1,0,1
XM_053610968.1,0,0,0,0,0,0
XM_053610969.1,0,0,0,0,0,0
XM_053610970.1,1,0,2,0,1,1
XM_053610971.1,873,846,645,487,338,476
XM_053610972.1,0,0,0,0,0,0
XM_053610973.1,1149,1043,1055,1290,1272,1345
XM_053610974.1,40,47,49,130,110,96
XM_053610975.1,184,152,102,253,193,192
XM_053610976.1,4,26,24,51,31,25
XM_053610977.1,51,41,84,72,73,66
XM_053610978.1,55,43,33,83,49,38
XM_053610979.1,0,0,0,0,0,0
XM_053610980.1,0,2,1,2,5,2
XM_053610981.1,12,19,4,29,34,21
XM_053610982.1,664,510,437,468,302,384
XM_053610983.1,6,2,3,12,5,11
XM_053610984.1,574,662,878,525,511,482
XM_053610985.1,307,266,285,653,731,659
XM_053610986.1,24,14,7,9,8,7
XM_053610987.1,3,0,3,2,0,1
XM_053610988.1,0,0,0,0,0,0
XM_053610989.1,0,0,0,0,0,0
XM_053610990.1,51,47,51,53,48,49
XM_053610991.1,3,13,14,5,13,13
XM_053610992.1,0,0,0,0,0,0
XM_053610993.1,220,62,207,124,49,68
XM_053610994.1,1258,1008,1071,1389,1045,1537
XM_053610995.1,0,0,0,0,0,0
XM_053610996.1,5,7,2,83,40,62
XM_053610997.1,0,0,0,0,0,0
XM_053610998.1,0,0,0,0,0,0
XM_053610999.1,117,84,126,63,33,74
XM_053611000.1,294,299,131,30,39,34
XM_053611001.1,0,0,0,0,0,0
XM_053611002.1,0,0,0,0,0,0
XM_053611003.1,9,3,15,7,1,7
XM_053611004.1,0,0,0,0,0,0
XM_053611005.1,47,33,48,95,99,87
XM_053611006.1,0,0,0,0,0,0
XM_053611007.1,236,196,160,252,333,308
XM_053611008.1,0,0,0,0,0,0
XM_053611009.1,0,0,0,0,0,0
XM_053611010.1,0,0,0,0,0,0
XM_053611011.1,1,0,0,0,0,0
XM_053611012.1,0,0,0,15,4,23
XM_053611013.1,5,1,2,5,5,4
XM_053611014.1,0,7,0,0,3,0
XM_053611015.1,0,0,0,0,0,0
XM_053611016.1,5,12,13,18,6,6
XM_053611017.1,0,0,0,0,0,0
XM_053611018.1,329,396,396,162,122,175
XM_053611019.1,0,0,0,0,0,0
XM_053611020.1,0,0,0,0,0,0
XM_053611021.1,0,0,0,0,0,0
XM_053611022.1,162,102,82,134,102,185
XM_053611023.1,0,0,0,0,0,0
XM_053611024.1,9,6,1,2,3,2
XM_053611025.1,165,145,145,95,65,96
XM_053611026.1,3,1,8,6,1,16
XM_053611027.1,0,0,0,3,0,3
XM_053611028.1,0,0,0,0,0,0
XM_053611029.1,72,38,67,13,11,8
XM_053611030.1,0,0,0,0,0,0
XM_053611031.1,0,0,0,0,0,0
XM_053611032.1,0,0,0,0,0,0
XM_053611033.1,0,0,0,0,0,0
XM_053611034.1,2,4,2,1,1,2
XM_053611035.1,0,0,0,0,0,0
XM_053611036.1,0,0,0,0,0,0
XM_053611037.1,76,89,64,121,117,136
XM_053611038.1,3,0,0,2,2,0
XM_053611039.1,0,0,0,0,0,0
XM_053611040.1,0,0,0,0,0,0
XM_053611041.1,6,5,3,2,2,2
XM_053611042.1,0,0,0,0,0,0
XM_053611043.1,5,5,5,10,9,3
XM_053611044.1,0,0,0,0,0,0
XM_053611045.1,0,0,0,0,0,0
XM_053611046.1,0,0,0,0,0,0
XM_053611047.1,0,0,0,1,0,0
XM_053611048.1,1,1,2,9,13,3
XM_053611049.1,0,0,0,0,0,0
XM_053611050.1,0,0,0,0,0,0
XM_053611051.1,0,0,0,0,0,0
XM_053611052.1,0,0,0,0,0,0
XM_053611053.1,0,0,0,0,0,0
XM_053611054.1,27,23,5,11,8,5
XM_053611055.1,0,0,0,0,0,0
XM_053611056.1,0,2,2,2,2,2
XM_053611057.1,9,13,5,19,8,20
XM_053611058.1,0,0,0,0,0,1
XM_053611059.1,0,0,0,0,0,0
XM_053611060.1,0,0,0,0,0,0
XM_053611061.1,0,0,0,0,0,0
XM_053611062.1,0,0,0,0,0,0
XM_053611063.1,0,0,0,0,0,0
XM_053611064.1,0,0,0,0,0,0
XM_053611065.1,0,0,0,0,0,0
XM_053611066.1,0,0,0,0,0,0
XM_053611067.1,0,2,1,2,1,2
XM_053611068.1,58,41,43,52,55,79
XM_053611069.1,0,0,0,0,0,0
XM_053611070.1,0,0,0,0,0,0
XM_053611071.1,0,0,0,0,0,0
XM_053611072.1,0,0,0,0,0,0
XM_053611073.1,0,0,0,0,0,0
XM_053611074.1,0,0,0,0,0,0
XM_053611075.1,0,0,0,0,0,0
XM_053611076.1,0,0,0,0,0,0
XM_053611077.1,0,0,0,0,0,0
XM_053611078.1,9,5,2,3,0,4
XM_053611079.1,0,0,0,0,0,2
XM_053611080.1,0,0,0,0,0,0
XM_053611081.1,0,0,0,0,0,0
XM_053611082.1,9,26,33,80,103,101
XM_053611083.1,0,0,0,0,0,0
XM_053611084.1,24,30,25,17,8,11
XM_053611085.1,0,0,0,0,0,0
XM_053611086.1,0,0,0,0,0,0
XM_053611087.1,0,0,0,0,0,0
XM_053611088.1,0,0,0,0,0,0
XM_053611089.1,290,212,220,523,538,353
XM_053611090.1,1782,1766,2499,1165,1448,1466
XM_053611091.1,34,36,22,12,14,21
XM_053611092.1,0,0,0,0,0,0
XM_053611093.1,2181,788,996,444,485,392
XM_053611094.1,97,66,132,19,39,23
XM_053611095.1,8,11,12,7,33,15
XM_053611096.1,6,16,12,11,6,8
XM_053611097.1,239,103,145,34,45,39
XM_053611098.1,78,31,37,7,6,5
XM_053611099.1,10,2,5,0,0,2
XM_053611100.1,2,1,2,0,0,0
XM_053611101.1,30,20,13,65,65,66
XM_053611102.1,33,44,30,11,1,11
XM_053611103.1,24,16,8,4,3,2
XM_053611104.1,26,15,28,2,9,5
XM_053611105.1,8,4,0,0,0,0
XM_053611106.1,0,0,0,0,0,0
XM_053611107.1,0,0,0,0,0,0
XM_053611108.1,156,234,130,26,33,24
XM_053611109.1,1111,936,765,1787,1636,1647
XM_053611110.1,0,0,0,0,0,0
XM_053611111.1,0,0,0,0,0,0
XM_053611112.1,0,0,0,0,0,0
XM_053611113.1,0,0,0,0,0,0
XM_053611114.1,0,0,0,0,0,0
XM_053611115.1,0,0,0,0,0,0
XM_053611116.1,0,0,0,0,0,0
XM_053611117.1,0,0,0,0,0,0
XM_053611118.1,0,0,0,0,0,0
XM_053611119.1,2,8,2,1,2,0
XM_053611120.1,6,12,2,6,8,2
XM_053611121.1,2,1,1,0,0,0
XM_053611122.1,0,0,0,0,0,0
XM_053611123.1,0,0,0,0,0,0
XM_053611124.1,4718,2730,5198,3957,2926,4362
XM_053611125.1,0,7,0,0,0,0
XM_053611126.1,0,0,0,0,0,0
XM_053611127.1,0,0,0,0,0,0
XM_053611128.1,0,0,0,0,0,0
XM_053611129.1,0,0,0,0,0,0
XM_053611130.1,0,0,0,0,0,0
XM_053611131.1,13,26,65,8,6,8
XM_053611132.1,654,446,498,641,639,694
XM_053611133.1,0,0,0,0,0,0
XM_053611134.1,1,1,1,4,0,0
XM_053611135.1,0,0,0,0,0,0
XM_053611136.1,8,20,12,5,11,8
XM_053611137.1,123,87,77,91,77,65
XM_053611138.1,16,24,15,4,1,3
XM_053611139.1,9,17,18,10,5,11
XM_053611140.1,10,19,23,5,4,14
XM_053611141.1,15,14,15,7,0,4
XM_053611142.1,8,4,12,15,16,10
XM_053611143.1,10,5,12,9,14,23
XM_053611144.1,0,0,0,0,0,0
XM_053611145.1,0,0,0,0,0,0
XM_053611146.1,0,0,0,0,0,0
XM_053611147.1,0,0,0,0,0,0
XM_053611148.1,445,389,265,812,674,957
XM_053611149.1,2023,1836,1359,1010,1296,1115
XM_053611150.1,0,0,0,0,0,0
XM_053611151.1,1,1,0,0,0,0
XM_053611152.1,0,0,0,0,0,0
XM_053611153.1,138,78,86,79,51,81
XM_053611154.1,2,0,0,4,2,4
XM_053611155.1,0,0,0,0,0,0
XM_053611156.1,7,5,8,6,10,6
XM_053611157.1,0,0,0,0,0,0
XM_053611158.1,86,113,109,27,51,26
XM_053611159.1,0,0,0,0,0,0
XM_053611160.1,2,0,0,0,0,1
XM_053611161.1,31,94,74,15,20,14
XM_053611162.1,84,125,74,18,28,14
XM_053611163.1,0,0,0,0,0,0
XM_053611164.1,1,0,0,0,0,0
XM_053611165.1,0,0,0,0,0,0
XM_053611166.1,0,0,0,0,0,0
XM_053611167.1,25,40,34,11,9,4
XM_053611168.1,129,149,52,42,42,31
XM_053611169.1,0,0,0,0,0,0
XM_053611170.1,23,14,61,6,29,27
XM_053611171.1,171,127,126,35,39,23
XM_053611172.1,0,0,0,0,0,0
XM_053611173.1,0,0,0,0,0,0
XM_053611174.1,0,0,0,0,0,0
XM_053611175.1,0,0,0,0,0,0
XM_053611176.1,0,0,0,0,0,0
XM_053611177.1,0,0,0,0,0,0
XM_053611178.1,0,0,0,0,0,0
XM_053611179.1,0,0,0,0,0,0
XM_053611180.1,0,0,0,0,0,0
XM_053611181.1,0,0,0,0,0,0
XM_053611182.1,0,0,0,0,0,0
XM_053611183.1,0,0,0,3,3,0
XM_053611184.1,0,0,0,0,0,0
XM_053611185.1,0,0,0,0,0,0
XM_053611186.1,1731,1081,858,1224,1458,1049
XM_053611187.1,112,111,111,86,66,74
XM_053611188.1,0,0,0,0,0,0
XM_053611189.1,20,18,17,19,50,38
XM_053611190.1,2,3,1,3,2,3
XM_053611191.1,0,0,0,0,0,0
XM_053611192.1,0,0,0,0,0,0
XM_053611193.1,0,0,0,0,0,0
XM_053611194.1,0,0,0,0,0,0
XM_053611195.1,0,0,0,0,0,0
XM_053611196.1,0,0,0,0,0,0
XM_053611197.1,0,0,0,0,0,0
XM_053611198.1,2391,2062,1947,1079,1565,1575
XM_053611199.1,0,0,0,0,0,0
XM_053611200.1,0,0,0,0,0,0
XM_053611201.1,0,0,0,0,0,0
XM_053611202.1,1159,1267,1018,575,306,470
XM_053611203.1,10,36,6,1,1,0
XM_053611204.1,0,0,0,0,0,0
XM_053611205.1,0,0,0,0,0,0
XM_053611206.1,0,0,0,0,0,0
XM_053611207.1,0,0,0,0,0,0
XM_053611208.1,0,0,0,0,0,0
XM_053611209.1,0,0,0,0,0,0
XM_053611210.1,0,0,0,0,0,0
XM_053611211.1,0,0,0,0,0,0
XM_053611212.1,0,0,0,0,0,0
XM_053611213.1,3,7,0,38,25,52
XM_053611214.1,14,13,7,3,6,6
XM_053611215.1,0,0,0,0,0,0
XM_053611216.1,47,22,39,13,10,15
XM_053611217.1,158,158,134,81,71,52
XM_053611218.1,0,0,0,0,0,0
XM_053611219.1,0,0,0,0,0,0
XM_053611220.1,0,0,0,0,0,0
XM_053611221.1,0,0,0,0,0,0
XM_053611222.1,0,0,0,0,0,0
XM_053611223.1,0,0,0,0,0,0
XM_053611224.1,0,0,0,0,0,0
XM_053611225.1,0,0,0,0,0,0
XM_053611226.1,379,318,353,512,469,593
XM_053611227.1,22,21,14,78,68,147
XM_053611228.1,0,0,1,0,4,0
XM_053611229.1,5,0,5,14,6,19
XM_053611230.1,0,1,0,2,0,0
XM_053611231.1,0,0,0,0,0,0
XM_053611232.1,0,0,0,0,0,0
XM_053611233.1,59,71,55,230,206,237
XM_053611234.1,93,85,71,147,159,162
XM_053611235.1,66,47,30,18,18,19
XM_053611236.1,9,23,8,9,11,5
XM_053611237.1,0,0,0,0,0,0
XM_053611238.1,0,0,0,0,0,0
XM_053611239.1,0,0,0,0,0,0
XM_053611240.1,0,0,0,0,0,0
XM_053611241.1,182,178,133,32,56,21
XM_053611242.1,0,0,0,0,0,0
XM_053611243.1,0,0,0,0,0,0
XM_053611244.1,0,0,0,0,0,0
XM_053611245.1,0,0,0,0,0,0
XM_053611246.1,0,0,0,0,0,0
XM_053611247.1,0,0,0,0,0,0
XM_053611248.1,0,0,0,0,0,0
XM_053611249.1,0,0,0,0,0,0
XM_053611250.1,24,11,9,0,1,6
XM_053611251.1,1620,1220,1446,1748,1442,1391
XM_053611252.1,18,13,2,752,679,865
XM_053611253.1,0,0,0,0,0,0
XM_053611254.1,0,0,0,0,0,0
XM_053611255.1,0,0,0,0,0,0
XM_053611256.1,0,0,0,0,0,0
XM_053611257.1,0,0,0,0,0,0
XM_053611258.1,0,0,0,0,0,0
XM_053611259.1,14,11,14,14,9,14
XM_053611260.1,18,11,8,9,7,9
XM_053611261.1,0,0,0,0,0,0
XM_053611262.1,82,111,91,56,38,27
XM_053611263.1,0,0,0,0,0,0
XM_053611264.1,13,10,11,9,12,18
XM_053611265.1,0,0,0,0,0,0
XM_053611266.1,29,19,6,10,9,11
XM_053611267.1,2036,2129,4622,783,701,699
XM_053611268.1,0,0,0,0,0,0
XM_053611269.1,0,0,0,0,0,0
XM_053611270.1,108,118,82,60,59,50
XM_053611271.1,6,14,6,2,8,10
XM_053611272.1,0,0,0,0,0,0
XM_053611273.1,5,9,6,7,4,6
XM_053611274.1,458,547,987,252,259,290
XM_053611275.1,0,0,0,0,0,0
XM_053611276.1,0,0,0,0,0,0
XM_053611277.1,0,0,0,0,0,0
XM_053611278.1,373,352,297,490,471,413
XM_053611279.1,0,0,0,0,0,0
XM_053611280.1,372,396,638,130,138,79
XM_053611281.1,0,0,0,0,0,0
XM_053611282.1,0,0,0,0,0,0
XM_053611283.1,0,0,0,0,0,0
XM_053611284.1,0,0,0,0,0,0
XM_053611285.1,0,0,0,0,0,0
XM_053611286.1,0,0,0,0,0,0
XM_053611287.1,0,0,0,0,0,0
XM_053611288.1,0,0,0,0,0,0
XM_053611289.1,0,0,0,0,0,0
XM_053611290.1,49,56,69,63,86,65
XM_053611291.1,0,0,0,0,0,0
XM_053611292.1,6,4,7,16,26,23
XM_053611293.1,217,192,118,131,132,116
XM_053611294.1,218,154,121,21,43,38
XM_053611295.1,180,191,183,125,113,136
XM_053611296.1,0,0,0,0,0,0
XM_053611297.1,0,0,0,0,0,0
XM_053611298.1,0,0,0,0,0,0
XM_053611299.1,0,0,0,0,0,0
XM_053611300.1,0,0,0,0,0,0
XM_053611301.1,0,0,0,0,0,0
XM_053611302.1,0,0,0,0,0,0
XM_053611303.1,3,0,3,1,0,2
XM_053611304.1,0,0,0,0,0,0
XM_053611305.1,2,1,0,1,2,12
XM_053611306.1,107,96,68,10,25,17
XM_053611307.1,11,14,30,12,23,20
XM_053611308.1,0,2,0,0,0,0
XM_053611309.1,1080,1008,983,253,235,227
XM_053611310.1,873,746,584,1001,596,739
XM_053611311.1,0,0,0,0,0,0
XM_053611312.1,1,0,0,8,3,19
XM_053611313.1,0,0,0,0,0,0
XM_053611314.1,0,0,0,0,0,0
XM_053611315.1,0,0,0,0,0,0
XM_053611316.1,0,0,0,0,0,0
XM_053611317.1,2,0,0,9,8,10
XM_053611318.1,22,23,19,7,3,0
XM_053611319.1,14,27,10,1,2,0
XM_053611320.1,0,0,0,0,0,0
XM_053611321.1,597,420,584,724,522,403
XM_053611322.1,29,45,44,23,22,18
XM_053611323.1,4,6,1,17,26,44
XM_053611324.1,671,745,766,448,556,636
XM_053611325.1,1,0,0,20,4,31
XM_053611326.1,0,0,0,0,0,0
XM_053611327.1,2,0,0,5,7,17
XM_053611328.1,19,28,11,13,29,32
XM_053611329.1,0,0,0,0,0,0
XM_053611330.1,489,504,760,613,414,503
XM_053611331.1,1072,975,688,1440,1127,1275
XM_053611332.1,0,0,0,0,0,0
XM_053611333.1,0,0,0,0,0,0
XM_053611334.1,41,27,26,5,10,14
XM_053611335.1,534,563,377,211,212,186
XM_053611336.1,0,0,0,0,0,0
XM_053611337.1,2,4,1,0,0,2
XM_053611338.1,104,33,38,88,70,73
XM_053611339.1,0,0,0,0,0,0
XM_053611340.1,0,0,0,0,0,0
XM_053611341.1,48,48,69,26,25,35
XM_053611342.1,0,0,0,0,0,0
XM_053611343.1,0,0,0,0,0,0
XM_053611344.1,0,0,0,0,0,0
XM_053611345.1,80,61,58,36,18,30
XM_053611346.1,0,0,0,0,0,0
XM_053611347.1,0,0,0,0,0,0
XM_053611348.1,185,378,537,126,80,129
XM_053611349.1,278,246,259,247,256,236
XM_053611350.1,259,306,297,426,488,461
XM_053611351.1,0,0,0,0,0,0
XM_053611352.1,0,0,0,0,0,0
XM_053611353.1,0,0,0,0,0,0
XM_053611354.1,0,0,0,0,0,0
XM_053611355.1,10,17,5,5,3,0
XM_053611356.1,512,677,495,93,103,99
XM_053611357.1,0,0,0,0,0,0
XM_053611358.1,0,0,0,0,0,0
XM_053611359.1,124,101,103,149,138,213
XM_053611360.1,0,0,0,0,0,0
XM_053611361.1,15,13,6,55,40,28
XM_053611362.1,5,7,11,16,34,37
XM_053611363.1,0,0,0,0,0,0
XM_053611364.1,86,68,66,228,307,316
XM_053611365.1,4,7,2,46,38,43
XM_053611366.1,182,181,98,479,608,604
XM_053611367.1,0,0,2,0,0,0
XM_053611368.1,1,5,0,0,0,0
XM_053611369.1,8,9,5,0,4,1
XM_053611370.1,0,0,0,0,0,0
XM_053611371.1,0,0,0,0,0,0
XM_053611372.1,95,65,62,63,78,38
XM_053611373.1,5,5,7,4,6,0
XM_053611374.1,3,5,1,0,1,5
XM_053611375.1,0,0,0,0,0,0
XM_053611376.1,0,0,0,0,0,0
XM_053611377.1,0,0,0,0,0,0
XM_053611378.1,0,0,0,0,0,0
XM_053611379.1,593,557,428,525,543,619
XM_053611380.1,0,0,0,0,0,0
XM_053611381.1,0,0,0,0,0,0
XM_053611382.1,0,0,0,0,0,0
XM_053611383.1,0,0,0,0,0,0
XM_053611384.1,0,0,0,0,1,0
XM_053611385.1,87,79,91,188,184,170
XM_053611386.1,14,22,21,29,33,25
XM_053611387.1,34,50,39,5,3,3
XM_053611388.1,130,114,48,46,52,37
XM_053611389.1,9,10,25,3,3,6
XM_053611390.1,1,1,0,0,1,0
XM_053611391.1,2,0,1,3,9,4
XM_053611392.1,0,0,0,0,0,0
XM_053611393.1,2,17,7,58,66,49
XM_053611394.1,1315,791,984,834,783,680
XM_053611395.1,486,415,344,396,550,409
XM_053611396.1,334,262,297,99,96,86
XM_053611397.1,219,193,86,498,458,319
XM_053611398.1,0,0,0,0,0,0
XM_053611399.1,1209,831,752,335,332,293
XM_053611400.1,0,0,0,0,0,0
XM_053611401.1,0,0,0,0,0,0
XM_053611402.1,0,0,0,0,0,0
XM_053611403.1,1,0,0,1,1,1
XM_053611404.1,2,0,2,2,1,1
XM_053611405.1,0,0,0,0,0,0
XM_053611406.1,106,119,81,117,104,91
XM_053611407.1,0,0,0,0,0,0
XM_053611408.1,669,394,261,220,28,173
XM_053611409.1,2127,1790,1976,1283,1431,1355
XM_053611410.1,0,0,0,0,0,0
XM_053611411.1,0,0,0,0,0,0
XM_053611412.1,3,2,0,40,35,36
XM_053611413.1,0,0,0,0,0,0
XM_053611414.1,0,0,0,0,0,0
