"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"8591","XM_053635257.1","thap11",1.93525155943688,5.79525101563281,75.7105267529652,6.53076891152849e-06,0.000100791936044789
"8611","XM_053635329.1","LOC128614056",6.12218592141224,4.58639356383014,157.956947714087,2.25291227587534e-07,1.2663244417316e-05
"8613","XM_053635331.1","ttc21a",4.55162533858285,2.74753338737199,66.1610924128582,1.01472410455907e-05,0.000131825760368333
"8619","XM_053635355.1","LOC128614063",3.13907582506339,3.49404071661708,75.4110457879928,6.74404792801252e-06,0.000102327471562202
"8622","XM_053635361.1","LOC128614068",3.05324916969341,2.99046829610733,34.1000220580561,0.000182432325534243,0.000952342626813392
"8629","XM_053635372.1","LOC128614081",2.67499652850477,3.13637655930638,31.0421663392088,0.000259323019588297,0.00122746229271794
"8671","XM_053635471.1","LOC128614152",3.07067749141525,6.96707112782618,213.384616520167,5.81804893492092e-08,7.1350436483712e-06
"8673","XM_053635480.1","LOC128614158",4.1248281967149,3.44551715302918,119.825844972808,8.91825449852483e-07,2.85313643917233e-05
"8674","XM_053635485.1","LOC128614161",3.23011142744619,5.16026382617908,98.0725258700615,2.07821934251604e-06,4.99887931521538e-05
"8688","XM_053635519.1","fam32a",2.10725459346365,7.04072810595463,91.7859767995014,2.79001399364552e-06,5.96628091534131e-05
"8695","XM_053635532.1","efl1",3.54885399309019,1.27999023859226,44.0313136755914,4.24535178448607e-05,0.000346607146611556
"8696","XM_053635541.1","saxo2",4.18550091689643,9.84459112723449,178.046112291876,1.35556899978391e-07,9.84033675717573e-06
"8707","XM_053635565.1","slc12a7b",2.50330772724975,5.86947154835265,65.0488097887296,1.26183497791745e-05,0.000152577678550119
"8712","XM_053635593.1","ankmy1",3.74510114177271,8.69336957304008,247.022118761013,2.92175188713831e-08,5.48545753464729e-06
"8722","XM_053635616.1","asb7",1.66120323053684,2.47430868739031,16.7621340285695,0.00227906234401386,0.00653559986269202
"8730","XM_053635649.1","LOC128614253",6.06211054431325,7.69966561847902,193.363515582598,9.24943901164153e-08,8.88927452087021e-06
"8731","XM_053635650.1","dynlt2b",3.65528500073689,4.35628504342867,73.7712980305336,7.36568573400497e-06,0.000108078976261055
"8735","XM_053635659.1","LOC128614263",3.88955147712787,4.80594879247818,178.346972965641,1.35527261751655e-07,9.84033675717573e-06
"8740","XM_053635667.1","LOC128614263",3.57542742951207,3.52365943932803,110.26404667076,1.26538512917758e-06,3.56888146876475e-05
"8753","XM_053635707.1","nme7",2.95178586119766,5.9551905502239,230.512971039637,4.04983494336387e-08,6.42732628070336e-06
"8756","XM_053635710.1","atp1b1a",1.81040904495902,8.94815168684823,89.0033608731022,3.19932251520081e-06,6.43403760876019e-05
"8758","XM_053635714.1","LOC128614437",1.68674103105691,7.35406296818465,76.1801092730989,6.35509238331068e-06,9.92056272912568e-05
"8769","XM_053635733.1","zc3h3",1.6071056954282,7.55208050036638,75.0150084554356,6.79829015792919e-06,0.000102851141193045
"8770","XM_053635734.1","cyldl",2.22977527479452,6.97426354354349,105.219464459232,1.51270756215413e-06,4.03421911303972e-05
"8773","XM_053635750.1","LOC128614458",5.57972827042273,2.38816556292463,73.8096619395045,1.5787541253167e-06,4.1290855464398e-05
"8774","XM_053635753.1","tubgcp5",2.54695816926913,1.8203217388973,31.5522870209967,0.000247974314155265,0.00118784932297542
"8811","XM_053635866.1","ralaa",3.22777192459713,2.30396610615246,51.9724903349655,3.37155449497098e-05,0.000299883099805441
"8849","XM_053636021.1","opa1",1.73908673447092,7.84480588744451,89.0800222295399,3.18711200075265e-06,6.42502728121843e-05
"8866","XM_053636082.1","znfx1",2.33511234512433,1.89910790474737,31.5469180896903,0.000248671458261138,0.00118991828741688
"8881","XM_053636151.1","larp4ab",2.02233181588362,3.80061435360799,44.0729131172524,6.46302031082951e-05,0.00045718585595167
"8888","XM_053636184.1","rreb1a",3.42357401058438,5.69679020866348,227.878502303978,4.27808737445514e-08,6.57565059922325e-06
"8903","XM_053636227.1","camkva",2.18335699796764,4.06305672967516,41.981007046908,7.869983868651e-05,0.000523200406019394
"8906","XM_053636233.1","sycp1",2.03608160407831,7.94771101034202,41.3540460887264,8.35164197154604e-05,0.00054624800095106
"8911","XM_053636247.1","glmnb",1.61731567932821,3.94122649078637,15.6937900603053,0.00280337197328079,0.00775281210686421
"8917","XM_053636257.1","ghrhrb",2.81316875115201,3.41707028988988,67.7156826366844,1.07124835450739e-05,0.000136761580147994
"8942","XM_053636341.1","inhbaa",2.05898182440443,5.94073671620857,41.5758997219294,8.17456211112403e-05,0.000537926062824698
"8957","XM_053636366.1","prok2",5.47263291605621,4.63963390367272,23.7909434157026,0.000702716263168716,0.0025959769210806
"8963","XM_053636379.1","pfkmb",3.03201248339947,3.08353988758238,71.8315770380132,8.41843448836467e-06,0.000117224813627049
"9004","XM_053636468.1","mrpl47",1.90384159965192,5.54601580221232,95.3505203257856,2.35418349559172e-06,5.40560601796295e-05
"9007","XM_053636476.1","mast2",1.97759474781771,4.13081277784478,57.6085664821977,2.12169996023377e-05,0.000217793779050503
"9010","XM_053636480.1","LOC128614845",4.97696567925841,7.0908929047348,396.270581115074,3.10047922068518e-09,3.69081115879312e-06
"9014","XM_053636488.1","erich2",4.34679805573321,4.48834515796627,252.101803994404,2.73934564124753e-08,5.48545753464729e-06
"9036","XM_053636542.1","tnni1b",2.29878743330712,2.7606988256857,25.9117135749978,0.000509243565372656,0.00201833260508031
"9039","XM_053636545.1","pde4ba",3.37399878278545,2.81181511170148,64.5631544388659,1.35945116331559e-05,0.000160843094584979
"9040","XM_053636550.1","pde4ba",1.72955718497905,5.20303380500367,48.6393315063852,4.30602257651521e-05,0.00034922792318952
