"","gene_id","GeneName","logFC","logCPM","F","PValue","FDR"
"5098","XM_053624827.1","si:dkeyp-117b11.1",-0.959896907326167,2.26808989117705,3.49460339238147,0.0918417179619117,0.141405148408544
"5099","XM_053624833.1","snap29",1.45365947994286,1.99285022801603,16.7170253925189,0.00230657830368263,0.00659115438305637
"5100","XM_053624834.1","snap29",0.73685413778764,0.847079476267697,1.86816871647066,0.202655499649356,0.27422780475832
"5101","XM_053624835.1","lhx2b",-2.39860329766504,1.13685840319571,15.1592911296462,0.00294862803542728,0.00807928074432919
"5102","XM_053624845.1","seta",-0.907444216539089,1.83948212603474,3.76438493850462,0.0818415442408936,0.128526476345711
"5103","XM_053624849.1","LOC128607721",-4.33812045157306,6.14298839350886,19.1632127147786,0.00146086533533467,0.00459015684169208
"5104","XM_053624850.1","crb2b",-0.0924172436115901,4.56999773410377,0.160045014973256,0.697718913335055,0.755901068736974
"5105","XM_053624851.1","LOC128607724",-0.896920636639536,1.98420504339349,3.35373129512212,0.0977470970659221,0.148984799202617
"5106","XM_053624853.1","abhd16a",0.438377833340615,5.25277554261269,4.85482519729672,0.0527443722385736,0.0889401976872947
"5107","XM_053624858.1","gcn1",1.0183671348668,4.23558005681914,19.6113304051694,0.00135047082351543,0.00431532208666953
"5108","XM_053624859.1","gcn1",1.02831235777253,1.20235274818984,3.92398313925681,0.0766691841832808,0.121583145920744
"5109","XM_053624861.1","pxnb",-0.172818082095705,3.52821767247334,0.49356374538308,0.498734821431815,0.578498086080412
"5110","XM_053624862.1","LOC128607731",-0.308285473460727,5.46036037480582,0.927261508556098,0.358794415471548,0.441215739718431
"5111","XM_053624863.1","ctu1",-0.678998159757926,3.38041864717258,4.88255368026662,0.0521974518018319,0.0881465000801226
"5112","XM_053624864.1","upb1",-0.052148495747891,5.40467243719467,0.062832610232211,0.807264231721775,0.848736337150879
"5113","XM_053624865.1","si:ch73-22o12.1",0.421535521718481,8.08570690209169,2.84551512138611,0.123228213803768,0.181335074415207
"5114","XM_053624869.1","rab35b",-0.706651748061909,5.11568469214462,11.80441514322,0.00659186431153669,0.0156167275684408
"5115","XM_053624871.1","si:ch73-22o12.1",0.846508070072429,5.61054950513016,7.0378395554267,0.0246376897436768,0.0469493727569912
"5116","XM_053624876.1","mtmr3",-1.50396590801039,1.77829095991718,9.01055038103007,0.0137321405315532,0.0288209374983513
"5117","XM_053624877.1","mtmr3",-0.864534590304861,1.46752142333071,4.39538988539076,0.0632616104414396,0.103357862397133
"5118","XM_053624878.1","LOC128607739",-0.451514075562536,3.74563312856543,1.77986999846936,0.21242015764635,0.285200092226849
"5119","XM_053624879.1","si:ch211-166a6.5",-0.32018327316986,6.45749652088025,3.30575227083157,0.0997650726621099,0.151472237502742
"5120","XM_053624880.1","cux2b",-0.143818931543341,6.93023649381194,0.425050075264071,0.529459860290853,0.607477228605028
"5121","XM_053624883.1","dedd1",-0.103414465803698,6.76899449968847,0.302204592039306,0.59484087754007,0.667356305053618
"5122","XM_053624885.1","rad9b",-0.323573799409107,3.90416170747084,0.76477510256301,0.402818154277731,0.485334469918357
"5123","XM_053624889.1","pptc7a",-0.310800062950713,1.59493917849245,0.666653495392282,0.433744463706065,0.516321448523699
"5124","XM_053624891.1","srrd",0.0767048483585776,4.24557290460029,0.111794872325237,0.745174184634664,0.79712414596352
"5125","XM_053624894.1","zgc:63587",-1.57823443052128,7.81261925483833,53.9953808442228,2.78491196225268e-05,0.000261649186563821
"5126","XM_053624895.1","cldn5a",-1.97984826547656,4.87370966440292,36.0567507372542,0.000144199457067198,0.000804376571676015
"5127","XM_053624896.1","rabac1",0.768733888518011,4.97713994500816,12.0772290850475,0.00617525376366642,0.014772426175001
"5128","XM_053624897.1","cdc45",-0.718919317247607,3.04737753472324,5.13217014075573,0.0475257414021142,0.0815072255342117
"5129","XM_053624898.1","ciao1",-0.18211181825258,4.22070636331444,0.608367127690707,0.453878451663482,0.535484613040481
"5130","XM_053624899.1","ufd1l",0.00392920883516509,7.88049105742727,0.000593127393289187,0.981060109635341,0.985576365275006
"5131","XM_053624903.1","tmem127",0.161928702421263,7.25101650290502,0.597912380247986,0.457668427241511,0.53905242288894
"5132","XM_053624904.1","igsf9b",0.178009327672381,1.5388688776478,0.185232758599703,0.676284781158588,0.738113405973248
"5133","XM_053624907.1","adra1aa",-0.52277761857439,2.86436581419157,2.13101554715075,0.175742645640868,0.243864387762247
"5134","XM_053624908.1","dpysl2a",0.494490740707246,4.13457785739379,3.398966386982,0.0957247714326419,0.146478002432863
"5135","XM_053624909.1","dpysl2a",-0.244432466119547,1.17491226461003,0.334172718318421,0.576390252349179,0.649989927205051
"5136","XM_053624913.1","loxhd1b",-3.22006643063283,0.951005625413619,33.7738731321527,9.89095283044166e-05,0.000613231499116008
"5137","XM_053624915.1","ptger4a",-2.48059261652422,1.52775216722486,15.029107538432,0.00316658714807233,0.0085634334702631
"5138","XM_053624917.1","rnf165b",-0.963284162820386,5.82444209932005,19.2820031059669,0.00142979917224015,0.00451269038803344
"5139","XM_053624918.1","bnip3la",-0.206733822105724,6.31743075279684,1.32068821065536,0.277813430484629,0.357179240146548
"5140","XM_053624923.1","mrps27",0.233400023820392,4.40459938011602,0.830675330179693,0.384006737808941,0.466339165165126
"5141","XM_053624928.1","lzts3b",-3.01769045577777,1.94929937703391,42.0428318201941,7.54685424973986e-05,0.000506716248179584
"5142","XM_053624929.1","ubox5",-0.540635399130522,4.49489479863973,6.40002329700118,0.0303696202580066,0.055961378419632
"5143","XM_053624932.1","erfl3",-0.892139765345615,7.01524925516424,12.8345924934144,0.00517487767419663,0.0128129274686288
"5144","XM_053624939.1","fbxl17",-0.287577979832372,4.10353583540266,1.30406030702723,0.280679567738113,0.35995842247247
"5145","XM_053624944.1","cdc14b",0.0651318542463823,2.81114178056823,0.0311439509412202,0.863524330340882,0.894581585790235
"5146","XM_053624950.1","cdc14b",0.498696720551575,6.26364811047286,5.05314881929606,0.0489361155617428,0.0835190130430672
"5147","XM_053624962.1","mfsd14bb",0.460005564591284,5.88918041765853,4.99001031710947,0.0501107450962704,0.0852451388838194
"5148","XM_053624963.1","lrrc2",0.134159677825263,1.32702401901704,0.11239127241799,0.744562603654313,0.79662785379749
"5149","XM_053624968.1","srp19",0.460536873352296,2.85171467766388,1.86371961713072,0.202806321250202,0.27440895422921
"5150","XM_053624969.1","LOC128607796",-0.541525435817002,2.5236637997565,1.42318053434004,0.261059086838645,0.339112862922804
"5151","XM_053624972.1","nudt12",0.339471693952324,1.46594602982063,0.894213799764128,0.367226234549863,0.44984171660183
"5152","XM_053624979.1","LOC128607800",0.224262220608485,4.00534038898869,0.357665916515501,0.563407043516471,0.638238853774992
"5153","XM_053624981.1","dmxl1",0.300633680961544,1.43394020895674,0.57158045503758,0.467544114850663,0.548568828818042
"5154","XM_053624986.1","znf526",1.72151781885292,4.22892960283161,29.9744945443385,0.00029413852072832,0.00134729605812015
"5155","XM_053624989.1","sncaip",-0.217148428877559,5.53999751877538,1.53109443318065,0.244851146974767,0.320917364361391
